,image_id,category_id,area,bbox,iscrowd,id,x_min,y_min,height,width,x_max,y_max,ctr_x,ctr_y,ratio
16997,3584,7,89116.74,"[0.0, 118.3, 213.3, 417.8]",0,16997,0.0,118.3,213.3,417.8,213.3,536.1,106.65,327.2,0.5105313547151747
16998,3584,5,1678.95,"[710.1, 28.7, 36.9, 45.5]",0,16998,710.1,28.7,36.9,45.5,747.0,74.2,728.5500000000001,51.45,0.810989010989011
16999,3584,7,338207.04,"[322.4, 27.4, 546.2, 619.2]",0,16999,322.4,27.4,546.2,619.2,868.6,646.6,595.5,337.0,0.8821059431524548
17000,3584,7,271304.96,"[33.2, 407.9, 505.6, 536.6]",0,17000,33.2,407.9,505.6,536.6,538.8000000000001,944.5,286.0,676.2,0.9422288483041371
17001,3585,1,352808.3,"[304.3, 415.2, 579.8, 608.5]",0,17001,304.3,415.2,579.8,608.5,884.0999999999999,1023.7,594.2,719.45,0.952834839769926
17002,3585,7,110827.08,"[595.3, 765.0, 428.4, 258.7]",0,17002,595.3,765.0,428.4,258.7,1023.6999999999999,1023.7,809.5,894.35,1.6559721685349826
17003,3585,5,41648.0,"[804.6, 833.7, 219.2, 190.0]",0,17003,804.6,833.7,219.2,190.0,1023.8,1023.7,914.2,928.7,1.1536842105263156
17004,3585,3,8080.94,"[759.6, 965.1, 137.9, 58.6]",0,17004,759.6,965.1,137.9,58.6,897.5,1023.7,828.5500000000001,994.4,2.353242320819113
17005,3585,7,276259.75,"[379.7, 33.9, 417.5, 661.7]",0,17005,379.7,33.9,417.5,661.7,797.2,695.6,588.45,364.75,0.6309505818346682
17006,3586,0,148591.14,"[284.7, 297.1, 431.7, 344.2]",0,17006,284.7,297.1,431.7,344.2,716.4,641.3,500.54999999999995,469.20000000000005,1.2542126670540383
17007,3587,1,10651.5,"[37.8, 708.1, 52.6, 202.5]",0,17007,37.8,708.1,52.6,202.5,90.4,910.6,64.1,809.35,0.2597530864197531
17008,3587,9,145962.46,"[52.6, 476.8, 483.8, 301.7]",0,17008,52.6,476.8,483.8,301.7,536.4,778.5,294.5,627.65,1.6035797149486246
17009,3587,7,190524.18,"[517.6, 251.3, 358.6, 531.3]",0,17009,517.6,251.3,358.6,531.3,876.2,782.5999999999999,696.9000000000001,516.95,0.6749482401656316
17010,3587,9,149713.28,"[519.1, 350.5, 356.8, 419.6]",0,17010,519.1,350.5,356.8,419.6,875.9000000000001,770.1,697.5,560.3,0.8503336510962821
17011,3587,7,23294.42,"[536.1, 687.7, 222.7, 104.6]",0,17011,536.1,687.7,222.7,104.6,758.8,792.3000000000001,647.45,740.0,2.1290630975143405
17012,3587,9,22561.74,"[537.9, 688.8, 219.9, 102.6]",0,17012,537.9,688.8,219.9,102.6,757.8,791.4,647.85,740.0999999999999,2.1432748538011697
17013,3587,9,129392.25,"[111.7, 450.7, 448.5, 288.5]",0,17013,111.7,450.7,448.5,288.5,560.2,739.2,335.95,594.95,1.5545927209705372
17014,3587,9,105613.2,"[115.3, 382.3, 462.0, 228.6]",0,17014,115.3,382.3,462.0,228.6,577.3,610.9,346.3,496.6,2.020997375328084
17015,3587,9,104153.98,"[64.8, 229.2, 499.3, 208.6]",0,17015,64.8,229.2,499.3,208.6,564.1,437.79999999999995,314.45,333.5,2.393576222435283
17016,3587,9,12509.28,"[731.7, 892.3, 95.2, 131.4]",0,17016,731.7,892.3,95.2,131.4,826.9000000000001,1023.6999999999999,779.3000000000001,958.0,0.7245053272450532
17017,3587,7,21621.6,"[368.0, 944.4, 273.0, 79.2]",0,17017,368.0,944.4,273.0,79.2,641.0,1023.6,504.5,984.0,3.446969696969697
17018,3587,6,16178.4,"[905.4, 824.2, 96.3, 168.0]",0,17018,905.4,824.2,96.3,168.0,1001.6999999999999,992.2,953.55,908.2,0.5732142857142857
17019,3587,7,12730.14,"[846.5, 951.9, 177.3, 71.8]",0,17019,846.5,951.9,177.3,71.8,1023.8,1023.6999999999999,935.15,987.8,2.4693593314763236
17020,3587,1,52228.95,"[841.4, 290.9, 182.3, 286.5]",0,17020,841.4,290.9,182.3,286.5,1023.7,577.4,932.55,434.15,0.6363001745200698
17021,3587,1,2156.0,"[943.2, 831.0, 49.0, 44.0]",0,17021,943.2,831.0,49.0,44.0,992.2,875.0,967.7,853.0,1.1136363636363635
17022,3587,1,27847.08,"[931.0, 564.8, 92.7, 300.4]",0,17022,931.0,564.8,92.7,300.4,1023.7,865.1999999999999,977.35,715.0,0.3085885486018642
17023,3588,1,491935.75,"[144.9, 180.1, 842.5, 583.9]",0,17023,144.9,180.1,842.5,583.9,987.4,764.0,566.15,472.04999999999995,1.4428840554889537
17024,3589,0,63753.6,"[454.9, 509.6, 274.8, 232.0]",0,17024,454.9,509.6,274.8,232.0,729.7,741.6,592.3,625.6,1.1844827586206896
17025,3590,0,216300.7,"[325.9, 257.6, 539.0, 401.3]",0,17025,325.9,257.6,539.0,401.3,864.9,658.9000000000001,595.4,458.25,1.3431348118614503
17026,3591,7,6445.25,"[559.2, 157.5, 88.9, 72.5]",0,17026,559.2,157.5,88.9,72.5,648.1,230.0,603.6500000000001,193.75,1.2262068965517243
17027,3591,6,13140.0,"[681.1, 150.7, 87.6, 150.0]",0,17027,681.1,150.7,87.6,150.0,768.7,300.7,724.9,225.7,0.584
17028,3591,7,809729.42,"[148.1, 42.3, 844.7, 958.6]",0,17028,148.1,42.3,844.7,958.6,992.8000000000001,1000.9,570.45,521.6,0.8811808887961611
17029,3591,6,73216.0,"[434.8, 74.2, 286.0, 256.0]",0,17029,434.8,74.2,286.0,256.0,720.8,330.2,577.8,202.2,1.1171875
17030,3591,6,33760.98,"[474.7, 156.8, 200.6, 168.3]",0,17030,474.7,156.8,200.6,168.3,675.3,325.1,575.0,240.95000000000002,1.1919191919191918
17031,3591,7,3857.7,"[702.0, 284.4, 77.0, 50.1]",0,17031,702.0,284.4,77.0,50.1,779.0,334.5,740.5,309.45,1.5369261477045908
17032,3592,4,161012.16,"[255.0, 224.5, 355.2, 453.3]",0,17032,255.0,224.5,355.2,453.3,610.2,677.8,432.6,451.15,0.7835870284579748
17033,3592,3,69072.16,"[264.8, 224.0, 346.4, 199.4]",0,17033,264.8,224.0,346.4,199.4,611.2,423.4,438.0,323.7,1.737211634904714
17034,3593,0,489279.2,"[248.4, 222.1, 675.8, 724.0]",0,17034,248.4,222.1,675.8,724.0,924.1999999999999,946.1,586.3,584.1,0.9334254143646408
17035,3594,0,565316.55,"[200.5, 111.7, 715.5, 790.1]",0,17035,200.5,111.7,715.5,790.1,916.0,901.8000000000001,558.25,506.75,0.9055815719529173
17036,3594,3,5577.2,"[354.9, 268.7, 95.5, 58.4]",0,17036,354.9,268.7,95.5,58.4,450.4,327.09999999999997,402.65,297.9,1.6352739726027397
17037,3595,0,271469.7,"[266.5, 297.7, 563.8, 481.5]",0,17037,266.5,297.7,563.8,481.5,830.3,779.2,548.4,538.45,1.1709241952232605
17038,3595,1,206096.8,"[351.5, 208.3, 521.5, 395.2]",0,17038,351.5,208.3,521.5,395.2,873.0,603.5,612.25,405.9,1.319585020242915
17039,3596,1,367631.55,"[355.6, 145.9, 478.5, 768.3]",0,17039,355.6,145.9,478.5,768.3,834.1,914.1999999999999,594.85,530.05,0.6228035923467395
17040,3596,7,119991.68,"[501.6, 267.9, 250.4, 479.2]",0,17040,501.6,267.9,250.4,479.2,752.0,747.0999999999999,626.8000000000001,507.5,0.5225375626043406
17041,3596,1,100144.44,"[415.7, 308.5, 266.2, 376.2]",0,17041,415.7,308.5,266.2,376.2,681.9,684.7,548.8,496.6,0.7076023391812866
17042,3597,7,21615.3,"[177.5, 247.5, 296.1, 73.0]",0,17042,177.5,247.5,296.1,73.0,473.6,320.5,325.55,284.0,4.0561643835616445
17043,3597,7,239061.69,"[190.5, 182.5, 739.9, 323.1]",0,17043,190.5,182.5,739.9,323.1,930.4,505.6,560.45,344.05,2.2900030950170223
17044,3598,1,2666.16,"[219.4, 628.1, 55.2, 48.3]",0,17044,219.4,628.1,55.2,48.3,274.6,676.4,247.0,652.25,1.142857142857143
17045,3598,7,403097.2,"[196.4, 290.8, 748.0, 538.9]",0,17045,196.4,290.8,748.0,538.9,944.4,829.7,570.4,560.25,1.38801261829653
17046,3598,1,38180.01,"[0.0, 643.6, 273.3, 139.7]",0,17046,0.0,643.6,273.3,139.7,273.3,783.3,136.65,713.45,1.9563350035790983
17047,3598,1,32346.51,"[9.5, 636.7, 255.3, 126.7]",0,17047,9.5,636.7,255.3,126.7,264.8,763.4000000000001,137.15,700.0500000000001,2.014996053670087
17048,3598,1,17957.5,"[0.0, 582.6, 275.0, 65.3]",0,17048,0.0,582.6,275.0,65.3,275.0,647.9,137.5,615.25,4.211332312404288
17049,3598,1,21789.9,"[0.0, 604.7, 220.1, 99.0]",0,17049,0.0,604.7,220.1,99.0,220.1,703.7,110.05,654.2,2.223232323232323
17050,3598,1,21855.32,"[0.0, 554.4, 283.1, 77.2]",0,17050,0.0,554.4,283.1,77.2,283.1,631.6,141.55,593.0,3.667098445595855
17051,3598,1,6577.2,"[4.7, 564.8, 189.0, 34.8]",0,17051,4.7,564.8,189.0,34.8,193.7,599.5999999999999,99.2,582.1999999999999,5.431034482758621
17052,3598,1,9949.76,"[132.1, 466.5, 99.2, 100.3]",0,17052,132.1,466.5,99.2,100.3,231.3,566.8,181.7,516.65,0.9890329012961118
17053,3598,1,10885.66,"[0.0, 528.0, 151.4, 71.9]",0,17053,0.0,528.0,151.4,71.9,151.4,599.9,75.7,563.95,2.105702364394993
17054,3598,1,20829.93,"[179.1, 423.4, 155.1, 134.3]",0,17054,179.1,423.4,155.1,134.3,334.2,557.7,256.65,490.54999999999995,1.1548771407297094
17055,3598,1,23795.01,"[0.0, 410.7, 189.3, 125.7]",0,17055,0.0,410.7,189.3,125.7,189.3,536.4,94.65,473.55,1.505966587112172
17056,3598,1,2394.0,"[91.8, 395.9, 53.2, 45.0]",0,17056,91.8,395.9,53.2,45.0,145.0,440.9,118.4,418.4,1.1822222222222223
17057,3599,1,18106.8,"[626.0, 484.9, 79.0, 229.2]",0,17057,626.0,484.9,79.0,229.2,705.0,714.0999999999999,665.5,599.5,0.3446771378708552
17058,3599,1,71795.68,"[429.5, 264.1, 248.6, 288.8]",0,17058,429.5,264.1,248.6,288.8,678.1,552.9000000000001,553.8,408.5,0.8608033240997229
17059,3599,1,11837.0,"[508.4, 328.5, 95.0, 124.6]",0,17059,508.4,328.5,95.0,124.6,603.4,453.1,555.9,390.8,0.7624398073836276
17060,3599,1,58138.08,"[105.7, 574.3, 218.4, 266.2]",0,17060,105.7,574.3,218.4,266.2,324.1,840.5,214.9,707.4,0.820435762584523
17061,3599,1,88046.04,"[151.1, 374.5, 279.6, 314.9]",0,17061,151.1,374.5,279.6,314.9,430.70000000000005,689.4,290.9,531.95,0.8879009209272787
17062,3599,1,56675.75,"[719.0, 396.5, 257.5, 220.1]",0,17062,719.0,396.5,257.5,220.1,976.5,616.6,847.75,506.55,1.169922762380736
17063,3599,1,43388.1,"[676.3, 264.1, 319.5, 135.8]",0,17063,676.3,264.1,319.5,135.8,995.8,399.90000000000003,836.05,332.0,2.352724594992636
17064,3599,1,4957.08,"[802.8, 285.1, 81.8, 60.6]",0,17064,802.8,285.1,81.8,60.6,884.5999999999999,345.70000000000005,843.6999999999999,315.40000000000003,1.3498349834983498
17065,3599,1,105691.86,"[320.0, 619.3, 293.1, 360.6]",0,17065,320.0,619.3,293.1,360.6,613.1,979.9,466.55,799.5999999999999,0.8128119800332779
17066,3599,1,10078.8,"[343.6, 819.8, 181.6, 55.5]",0,17066,343.6,819.8,181.6,55.5,525.2,875.3,434.40000000000003,847.55,3.272072072072072
17067,3599,1,25857.06,"[338.3, 773.4, 282.9, 91.4]",0,17067,338.3,773.4,282.9,91.4,621.2,864.8,479.75,819.1,3.095185995623632
17068,3599,1,2493.8,"[329.1, 701.3, 18.5, 134.8]",0,17068,329.1,701.3,18.5,134.8,347.6,836.0999999999999,338.35,768.6999999999999,0.13724035608308605
17069,3599,1,10252.08,"[336.0, 666.8, 69.6, 147.3]",0,17069,336.0,666.8,69.6,147.3,405.6,814.0999999999999,370.8,740.4499999999999,0.47250509164969445
17070,3599,1,98328.24,"[381.2, 452.1, 266.4, 369.1]",0,17070,381.2,452.1,266.4,369.1,647.5999999999999,821.2,514.4,636.6500000000001,0.7217556217827146
17071,3599,1,27143.2,"[357.6, 694.9, 183.4, 148.0]",0,17071,357.6,694.9,183.4,148.0,541.0,842.9,449.3,768.9,1.2391891891891893
17072,3599,1,122809.26,"[135.1, 203.2, 376.6, 326.1]",0,17072,135.1,203.2,376.6,326.1,511.70000000000005,529.3,323.4,366.25,1.1548604722477767
17073,3599,1,95748.3,"[202.9, 0.0, 286.5, 334.2]",0,17073,202.9,0.0,286.5,334.2,489.4,334.2,346.15,167.1,0.8572710951526032
17074,3600,0,386231.0,"[22.3, 244.3, 790.0, 488.9]",0,17074,22.3,244.3,790.0,488.9,812.3,733.2,417.3,488.75,1.6158723665371242
17075,3600,7,37646.4,"[0.0, 524.2, 253.0, 148.8]",0,17075,0.0,524.2,253.0,148.8,253.0,673.0,126.5,598.6,1.700268817204301
17076,3601,5,8379.3,"[591.9, 723.6, 90.1, 93.0]",0,17076,591.9,723.6,90.1,93.0,682.0,816.6,636.9499999999999,770.1,0.9688172043010752
17077,3601,5,2118.78,"[614.3, 512.5, 47.4, 44.7]",0,17077,614.3,512.5,47.4,44.7,661.6999999999999,557.2,638.0,534.85,1.0604026845637582
17078,3601,5,9886.86,"[928.2, 325.8, 71.8, 137.7]",0,17078,928.2,325.8,71.8,137.7,1000.0,463.5,964.1,394.65,0.5214233841684822
17079,3601,0,295675.6,"[368.1, 572.7, 655.6, 451.0]",0,17079,368.1,572.7,655.6,451.0,1023.7,1023.7,695.9000000000001,798.2,1.4536585365853658
17080,3601,4,3868.22,"[383.3, 827.2, 53.8, 71.9]",0,17080,383.3,827.2,53.8,71.9,437.1,899.1,410.2,863.1500000000001,0.7482614742698191
17081,3601,0,9932.4,"[588.5, 221.5, 160.2, 62.0]",0,17081,588.5,221.5,160.2,62.0,748.7,283.5,668.6,252.5,2.583870967741935
17082,3601,5,52085.28,"[729.1, 187.4, 294.6, 176.8]",0,17082,729.1,187.4,294.6,176.8,1023.7,364.20000000000005,876.4000000000001,275.8,1.666289592760181
17083,3601,5,5547.6,"[956.6, 453.3, 67.0, 82.8]",0,17083,956.6,453.3,67.0,82.8,1023.6,536.1,990.1,494.7,0.8091787439613527
17084,3601,5,155467.79,"[505.2, 219.2, 468.7, 331.7]",0,17084,505.2,219.2,468.7,331.7,973.9,550.9,739.55,385.04999999999995,1.413023816701839
17085,3601,5,5505.72,"[869.6, 466.5, 106.7, 51.6]",0,17085,869.6,466.5,106.7,51.6,976.3000000000001,518.1,922.95,492.3,2.067829457364341
17086,3601,5,24967.72,"[796.1, 483.0, 227.6, 109.7]",0,17086,796.1,483.0,227.6,109.7,1023.7,592.7,909.9,537.85,2.0747493163172286
17087,3601,4,45832.02,"[695.2, 480.3, 175.4, 261.3]",0,17087,695.2,480.3,175.4,261.3,870.6,741.6,782.9000000000001,610.95,0.6712590891695369
17088,3601,5,41616.0,"[629.5, 624.0, 260.1, 160.0]",0,17088,629.5,624.0,260.1,160.0,889.6,784.0,759.55,704.0,1.625625
17089,3601,5,54806.4,"[72.8, 376.1, 380.6, 144.0]",0,17089,72.8,376.1,380.6,144.0,453.40000000000003,520.1,263.1,448.1,2.6430555555555557
17090,3601,5,10236.4,"[259.7, 424.9, 130.4, 78.5]",0,17090,259.7,424.9,130.4,78.5,390.1,503.4,324.9,464.15,1.6611464968152867
17091,3601,5,8956.68,"[333.5, 528.8, 121.2, 73.9]",0,17091,333.5,528.8,121.2,73.9,454.7,602.6999999999999,394.1,565.75,1.6400541271989173
17092,3601,5,20103.96,"[424.6, 353.0, 153.7, 130.8]",0,17092,424.6,353.0,153.7,130.8,578.3,483.8,501.45000000000005,418.4,1.1750764525993882
17093,3601,5,24167.0,"[336.6, 426.9, 169.0, 143.0]",0,17093,336.6,426.9,169.0,143.0,505.6,569.9,421.1,498.4,1.1818181818181819
17094,3601,5,49287.0,"[409.4, 458.7, 234.7, 210.0]",0,17094,409.4,458.7,234.7,210.0,644.0999999999999,668.7,526.75,563.7,1.1176190476190475
17095,3601,5,132185.17,"[294.9, 534.9, 481.9, 274.3]",0,17095,294.9,534.9,481.9,274.3,776.8,809.2,535.8499999999999,672.05,1.756835581480131
17096,3601,5,38926.08,"[256.0, 733.2, 174.4, 223.2]",0,17096,256.0,733.2,174.4,223.2,430.4,956.4000000000001,343.2,844.8000000000001,0.7813620071684588
17097,3601,5,45364.65,"[55.5, 471.6, 289.5, 156.7]",0,17097,55.5,471.6,289.5,156.7,345.0,628.3,200.25,549.95,1.847479259731972
17098,3601,5,19644.8,"[180.8, 524.2, 175.4, 112.0]",0,17098,180.8,524.2,175.4,112.0,356.20000000000005,636.2,268.5,580.2,1.5660714285714286
17099,3601,5,23993.79,"[58.2, 579.0, 204.9, 117.1]",0,17099,58.2,579.0,204.9,117.1,263.1,696.1,160.65,637.55,1.7497865072587533
17100,3601,5,2811.78,"[151.0, 794.9, 73.8, 38.1]",0,17100,151.0,794.9,73.8,38.1,224.8,833.0,187.9,813.9499999999999,1.937007874015748
17101,3601,5,24252.54,"[238.4, 593.3, 182.9, 132.6]",0,17101,238.4,593.3,182.9,132.6,421.3,725.9,329.85,659.5999999999999,1.3793363499245854
17102,3601,7,68963.16,"[59.6, 803.3, 312.9, 220.4]",0,17102,59.6,803.3,312.9,220.4,372.5,1023.6999999999999,216.04999999999998,913.5,1.4196914700544463
17103,3601,7,69218.4,"[0.0, 593.8, 229.2, 302.0]",0,17103,0.0,593.8,229.2,302.0,229.2,895.8,114.6,744.8,0.7589403973509934
17104,3601,7,12519.99,"[0.0, 873.4, 83.3, 150.3]",0,17104,0.0,873.4,83.3,150.3,83.3,1023.7,41.65,948.55,0.5542248835662009
17105,3601,0,2143.76,"[212.3, 791.4, 50.8, 42.2]",0,17105,212.3,791.4,50.8,42.2,263.1,833.6,237.70000000000002,812.5,1.2037914691943126
17106,3601,5,29474.13,"[429.4, 775.1, 186.9, 157.7]",0,17106,429.4,775.1,186.9,157.7,616.3,932.8,522.85,853.95,1.1851616994292962
17107,3601,5,25255.95,"[76.5, 663.4, 205.5, 122.9]",0,17107,76.5,663.4,205.5,122.9,282.0,786.3,179.25,724.85,1.6720911310008135
17108,3601,5,1454.83,"[998.9, 387.0, 24.7, 58.9]",0,17108,998.9,387.0,24.7,58.9,1023.6,445.9,1011.25,416.45,0.41935483870967744
17109,3602,3,40199.22,"[327.0, 494.4, 256.7, 156.6]",0,17109,327.0,494.4,256.7,156.6,583.7,651.0,455.35,572.6999999999999,1.6392081736909323
17110,3603,0,172099.18,"[216.0, 458.2, 393.1, 437.8]",0,17110,216.0,458.2,393.1,437.8,609.1,896.0,412.55,677.1,0.8978985838282321
17111,3604,2,206813.53,"[263.7, 300.7, 557.9, 370.7]",0,17111,263.7,300.7,557.9,370.7,821.5999999999999,671.4,542.65,486.04999999999995,1.5049905584030212
17112,3605,9,149740.37,"[304.1, 141.7, 545.9, 274.3]",0,17112,304.1,141.7,545.9,274.3,850.0,416.0,577.05,278.85,1.9901567626686107
17113,3605,9,240308.9,"[117.5, 447.7, 596.3, 403.0]",0,17113,117.5,447.7,596.3,403.0,713.8,850.7,415.65,649.2,1.4796526054590569
17114,3606,7,112974.86,"[382.0, 282.4, 290.2, 389.3]",0,17114,382.0,282.4,290.2,389.3,672.2,671.7,527.1,477.04999999999995,0.7454405342923195
17115,3607,2,68044.8,"[139.2, 534.1, 265.8, 256.0]",0,17115,139.2,534.1,265.8,256.0,405.0,790.1,272.1,662.1,1.03828125
17116,3607,2,35353.5,"[667.8, 451.3, 195.0, 181.3]",0,17116,667.8,451.3,195.0,181.3,862.8,632.6,765.3,541.95,1.075565361279647
17117,3608,7,627695.32,"[127.5, 93.5, 709.1, 885.2]",0,17117,127.5,93.5,709.1,885.2,836.6,978.7,482.05,536.1,0.8010619069136918
17118,3609,0,82729.8,"[382.2, 314.7, 311.6, 265.5]",0,17118,382.2,314.7,311.6,265.5,693.8,580.2,538.0,447.45,1.1736346516007534
17119,3610,1,58421.1,"[117.1, 0.0, 289.5, 201.8]",0,17119,117.1,0.0,289.5,201.8,406.6,201.8,261.85,100.9,1.4345887016848364
17120,3610,1,392386.28,"[87.4, 119.5, 492.7, 796.4]",0,17120,87.4,119.5,492.7,796.4,580.1,915.9,333.75,517.7,0.6186589653440482
17121,3610,4,18975.76,"[368.5, 287.2, 77.2, 245.8]",0,17121,368.5,287.2,77.2,245.8,445.7,533.0,407.1,410.1,0.3140764849471115
17122,3610,4,7557.44,"[265.9, 372.5, 90.4, 83.6]",0,17122,265.9,372.5,90.4,83.6,356.29999999999995,456.1,311.09999999999997,414.3,1.0813397129186604
17123,3610,1,15368.92,"[195.8, 471.4, 91.7, 167.6]",0,17123,195.8,471.4,91.7,167.6,287.5,639.0,241.65,555.1999999999999,0.5471360381861575
17124,3610,1,50458.26,"[185.4, 333.5, 185.1, 272.6]",0,17124,185.4,333.5,185.1,272.6,370.5,606.1,277.95,469.8,0.6790168745414527
17125,3610,5,3326.94,"[238.7, 570.9, 54.9, 60.6]",0,17125,238.7,570.9,54.9,60.6,293.59999999999997,631.5,266.15,601.1999999999999,0.9059405940594059
17126,3610,1,22921.8,"[168.9, 0.0, 226.5, 101.2]",0,17126,168.9,0.0,226.5,101.2,395.4,101.2,282.15,50.6,2.2381422924901186
17127,3610,1,2608.48,"[131.0, 0.0, 95.2, 27.4]",0,17127,131.0,0.0,95.2,27.4,226.2,27.4,178.6,13.7,3.4744525547445257
17128,3610,7,223364.92,"[552.9, 204.2, 378.2, 590.6]",0,17128,552.9,204.2,378.2,590.6,931.0999999999999,794.8,742.0,499.5,0.6403657297663393
17129,3610,1,19890.48,"[795.7, 238.1, 107.4, 185.2]",0,17129,795.7,238.1,107.4,185.2,903.1,423.29999999999995,849.4000000000001,330.7,0.5799136069114471
17130,3610,1,35334.6,"[688.3, 286.5, 141.0, 250.6]",0,17130,688.3,286.5,141.0,250.6,829.3,537.1,758.8,411.8,0.5626496408619314
17131,3610,4,14355.8,"[621.7, 392.8, 71.6, 200.5]",0,17131,621.7,392.8,71.6,200.5,693.3000000000001,593.3,657.5,493.05,0.3571072319201995
17132,3610,4,7046.16,"[689.5, 460.2, 56.1, 125.6]",0,17132,689.5,460.2,56.1,125.6,745.6,585.8,717.55,523.0,0.44665605095541405
17133,3610,4,15295.92,"[756.6, 417.5, 97.8, 156.4]",0,17133,756.6,417.5,97.8,156.4,854.4,573.9,805.5,495.7,0.6253196930946291
17134,3610,4,25654.9,"[270.2, 405.7, 169.9, 151.0]",0,17134,270.2,405.7,169.9,151.0,440.1,556.7,355.15,481.2,1.1251655629139072
17135,3610,4,2022.88,"[739.0, 349.5, 37.6, 53.8]",0,17135,739.0,349.5,37.6,53.8,776.6,403.3,757.8,376.4,0.6988847583643123
17136,3610,4,9420.75,"[746.7, 497.1, 79.5, 118.5]",0,17136,746.7,497.1,79.5,118.5,826.2,615.6,786.45,556.35,0.6708860759493671
17137,3610,4,3323.84,"[715.4, 529.6, 44.2, 75.2]",0,17137,715.4,529.6,44.2,75.2,759.6,604.8000000000001,737.5,567.2,0.5877659574468085
17138,3610,4,6466.96,"[594.3, 397.2, 35.3, 183.2]",0,17138,594.3,397.2,35.3,183.2,629.5999999999999,580.4,611.9499999999999,488.79999999999995,0.19268558951965065
17139,3610,4,1699.52,"[593.5, 497.4, 22.6, 75.2]",0,17139,593.5,497.4,22.6,75.2,616.1,572.6,604.8,535.0,0.300531914893617
17140,3610,4,1082.04,"[636.7, 542.5, 21.3, 50.8]",0,17140,636.7,542.5,21.3,50.8,658.0,593.3,647.35,567.9,0.4192913385826772
17141,3610,0,1185.31,"[803.8, 473.7, 28.7, 41.3]",0,17141,803.8,473.7,28.7,41.3,832.5,515.0,818.15,494.34999999999997,0.6949152542372882
17142,3610,0,1323.7,"[831.0, 399.9, 31.0, 42.7]",0,17142,831.0,399.9,31.0,42.7,862.0,442.59999999999997,846.5,421.25,0.7259953161592505
17143,3611,4,380202.3,"[329.4, 37.6, 408.6, 930.5]",0,17143,329.4,37.6,408.6,930.5,738.0,968.1,533.7,502.85,0.4391187533584095
17144,3612,7,15279.88,"[307.1, 318.2, 133.1, 114.8]",0,17144,307.1,318.2,133.1,114.8,440.20000000000005,433.0,373.65000000000003,375.59999999999997,1.1594076655052266
17145,3612,7,53337.2,"[142.9, 372.1, 240.8, 221.5]",0,17145,142.9,372.1,240.8,221.5,383.70000000000005,593.6,263.3,482.85,1.0871331828442439
17146,3612,7,28183.4,"[351.2, 418.8, 196.4, 143.5]",0,17146,351.2,418.8,196.4,143.5,547.6,562.3,449.4,490.55,1.3686411149825783
17147,3612,7,25124.04,"[685.0, 374.1, 154.8, 162.3]",0,17147,685.0,374.1,154.8,162.3,839.8,536.4000000000001,762.4,455.25,0.9537892791127541
17148,3612,7,28754.05,"[822.2, 255.7, 201.5, 142.7]",0,17148,822.2,255.7,201.5,142.7,1023.7,398.4,922.95,327.04999999999995,1.412053258584443
17149,3612,7,167420.4,"[430.7, 132.3, 419.6, 399.0]",0,17149,430.7,132.3,419.6,399.0,850.3,531.3,640.5,331.8,1.0516290726817044
17150,3612,7,25578.56,"[903.4, 291.6, 120.2, 212.8]",0,17150,903.4,291.6,120.2,212.8,1023.6,504.40000000000003,963.5,398.0,0.5648496240601504
17151,3612,7,68683.15,"[809.3, 461.7, 214.3, 320.5]",0,17151,809.3,461.7,214.3,320.5,1023.5999999999999,782.2,916.4499999999999,621.95,0.6686427457098284
17152,3612,7,3003.0,"[701.0, 467.6, 66.0, 45.5]",0,17152,701.0,467.6,66.0,45.5,767.0,513.1,734.0,490.35,1.4505494505494505
17153,3612,7,50754.52,"[552.0, 470.1, 295.6, 171.7]",0,17153,552.0,470.1,295.6,171.7,847.6,641.8,699.8,555.95,1.7216074548631337
17154,3612,7,12492.48,"[398.6, 546.5, 145.6, 85.8]",0,17154,398.6,546.5,145.6,85.8,544.2,632.3,471.40000000000003,589.4,1.696969696969697
17155,3612,7,73395.72,"[283.8, 592.3, 291.6, 251.7]",0,17155,283.8,592.3,291.6,251.7,575.4000000000001,844.0,429.6,718.15,1.158522050059595
17156,3612,7,26958.75,"[684.4, 628.8, 165.9, 162.5]",0,17156,684.4,628.8,165.9,162.5,850.3,791.3,767.35,710.05,1.020923076923077
17157,3612,7,53176.04,"[562.5, 713.7, 217.4, 244.6]",0,17157,562.5,713.7,217.4,244.6,779.9,958.3000000000001,671.2,836.0,0.8887980376124285
17158,3612,7,8444.7,"[832.7, 392.1, 85.3, 99.0]",0,17158,832.7,392.1,85.3,99.0,918.0,491.1,875.35,441.6,0.8616161616161616
17159,3612,7,49182.87,"[488.3, 517.3, 239.1, 205.7]",0,17159,488.3,517.3,239.1,205.7,727.4,723.0,607.85,620.15,1.1623723869713174
17160,3612,7,72192.34,"[749.0, 713.7, 274.6, 262.9]",0,17160,749.0,713.7,274.6,262.9,1023.6,976.6,886.3,845.1500000000001,1.0445036135412706
17161,3612,7,2424.81,"[293.9, 412.7, 39.3, 61.7]",0,17161,293.9,412.7,39.3,61.7,333.2,474.4,313.54999999999995,443.55,0.6369529983792543
17162,3612,2,2157.36,"[211.6, 403.8, 60.6, 35.6]",0,17162,211.6,403.8,60.6,35.6,272.2,439.40000000000003,241.9,421.6,1.702247191011236
17163,3612,7,1157.73,"[262.1, 430.0, 44.7, 25.9]",0,17163,262.1,430.0,44.7,25.9,306.8,455.9,284.45000000000005,442.95,1.725868725868726
